artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Major Lazer,"Watch Out For This [Bumaye] [feat. Busy Signal, The Flexican & FS Green] - feat. Busy Signal, The Flexican & FS Green",0.755,0.0625,108.056,0.156,0.0202,9.61E-06,4,0.828,10,269147,-4.116,0.867,0,Electronica,Electronica Fusion,Ethno-Lounge Electronica,Defiant
Bob Dylan,One Too Many Mornings,0.115,0.12,103.753,0.0339,0.785,0.00794,4,0.475,0,157524,-16.284,0.241,1,Traditional,Folk,Contemporary U.S. Folk,Sentimental
Heitor Villa-Lobos,Rudepoema,0.161,0.0928,131.403,0.0386,0.986,0.899,4,0.434,2,1354707,-19.452,0.0371,1,Classical,Modern Era,Modern Era Instrumental,
grandson,Bills,0.855,0.277,104.959,0.0681,0.00383,0,4,0.591,9,162447,-4.602,0.631,1,Alternative & Punk,Alternative,Alternative Rock,
Serena Ryder,Got Your Number,0.927,0.0342,89.999,0.108,0.075,0.000984,4,0.719,0,190190,-3.882,0.848,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Rowdy
16 Bit Lolitas,Deep In My Soul - Original Mix,0.44,0.689,121.002,0.0514,0.14,0.537,4,0.859,9,483967,-11.224,0.739,0,Electronica,House,Deep House,Sensual
Modern Baseball,Wedding Singer,0.916,0.448,182.185,0.0742,0.000699,1.89E-05,4,0.315,0,167491,-6.084,0.34,1,Alternative & Punk,Punk,Pop Punk,Defiant
Avionics,Forest2,0.485,0.329,97.994,0.0267,0.00815,0.631,4,0.633,6,234869,-10.693,0.142,0,Other,Children's,General Children's Music,Romantic
William Ryan Fritch,Take Pause,0.106,0.11,137.207,0.0374,0.963,0.961,3,0.382,11,162354,-16.904,0.127,0,Other,New Age,General New Age,Peaceful
Kyson,You,0.267,0.075,115.228,0.0325,0.511,0.0363,4,0.595,0,236719,-14.936,0.0388,0,Electronica,Electronica Mainstream,Pop Electronica,Melancholy
Beata Moon,Prelude,0.0142,0.0925,78.502,0.0494,0.993,0.904,4,0.193,0,245587,-28.912,0.183,1,Classical,Other Classical,General Classical,
Chris McClenney,Us,0.0978,0.0648,167.971,0.0735,0.626,0.922,4,0.732,7,162857,-17.203,0.654,1,Electronica,Electronica Mainstream,Pop Electronica,
John Heart Jackie,Skeleton Heart,0.3,0.109,108.313,0.0294,0.92,0.000614,3,0.39,3,206418,-11.153,0.213,1,Alternative & Punk,Alternative Folk,Alternative Folk,Sentimental
Amy Winehouse,Back To Black,0.74,0.0858,123.45,0.0398,0.155,5.64E-06,4,0.5,10,240440,-3.317,0.321,1,Urban,Classic R&B/Soul,R&B/Soul,Yearning
Mike Birbiglia,"I'm A Bear, Etc.",0.79,0.681,116.16,0.926,0.93,0,3,0.517,3,379853,-7.334,0.432,0,Other,Comedy,Comedy,Other
Ray LaMontagne,"Part One - Hey, No Pressure",0.748,0.102,151.265,0.0522,0.11,0.000273,4,0.434,1,394200,-7.707,0.702,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Brooding
D-Block & S-Te-Fan,Louder - Original Edit,0.931,0.187,150.014,0.036,0.045,0.000366,4,0.496,6,248000,-3.476,0.288,0,Electronica,Trance,Trance,Aggressive
Josquin des Prez,Missa Hercules dux Ferrariae: Sanctus,0.169,0.086,132.777,0.0491,0.99,6.95E-05,4,0.194,1,223240,-19.492,0.0408,0,Classical,Other Classical,Classical Vocal,Somber
OneRepublic,Future Looks Good,0.551,0.115,78.448,0.0429,0.194,9.28E-06,3,0.33,10,210667,-7.921,0.552,1,Pop,Western Pop,Adult Alternative Pop,Brooding
The Heavy,Short Change Hero,0.64,0.124,105.981,0.0336,0.29,0.00593,4,0.68,1,322267,-6.691,0.748,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Brooding
Sleater-Kinney,No Cities To Love,0.851,0.268,141.404,0.0383,0.000644,2.02E-05,4,0.536,11,185800,-4.568,0.788,0,Alternative & Punk,Punk,Riot Grrrl,Defiant
Vallenfyre,Scabs,0.976,0.554,114.215,0.0756,1.10E-06,0.817,4,0.323,1,216080,-3.866,0.155,1,Rock,Metal,Death Metal,Aggressive
Philip Glass,Akhnaten: Prelude,0.0269,0.113,132.574,0.0483,0.974,0.965,4,0.263,5,736173,-25.824,0.172,1,Classical,Other Classical,General Classical,
LISTENBEE,Nottamun Town (Mahalo Remix),0.921,0.0805,120.009,0.0458,0.0566,0.187,4,0.697,1,358094,-5.238,0.674,1,,,,Fiery
Cody Jinks,I'm Not the Devil,0.51,0.119,118.019,0.0261,0.113,0.000529,3,0.591,1,215621,-6.457,0.213,1,Traditional,Classic Country,Texas Country,Empowering
The Cactus Blossoms,This Boy,0.143,0.117,209.586,0.0362,0.846,0.000128,3,0.351,9,145547,-11.29,0.497,0,Alternative & Punk,Emo & Hardcore,Emo,Defiant
Marino Marini,La pi bella del mondo,0.111,0.0971,81.978,0.0306,0.962,0.000603,4,0.45,4,186800,-17.016,0.16,0,Pop,European Pop,Mediterranean Pop,Melancholy
Mick Flannery,Get What You Give,0.443,0.0987,115.395,0.0444,0.828,0.00216,4,0.58,7,190947,-10.327,0.107,0,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Melancholy
Thomas Rhett,Get Me Some Of That,0.86,0.25,87.988,0.0487,0.0627,0,4,0.544,6,187400,-5.283,0.807,1,Traditional,Country,Contemporary Country,Yearning
Tavares,Heaven Must Be Missing An Angel Re-Recorded / Remastered),0.762,0.158,116.009,0.0317,0.000444,0,4,0.655,0,399706,-8.891,0.962,1,Urban,Contemporary R&B/Soul,Quiet Storm,Rowdy
After 7,Sara Smile,0.549,0.0549,137.972,0.0413,0.0881,1.18E-06,4,0.704,0,272333,-6.276,0.615,0,Urban,Contemporary R&B/Soul,Urban AC,Sensual
Robert Schumann,"Kinderszenen, Op.15: 10. Fast zu ernst",0.0172,0.0981,87.464,0.0435,0.993,0.803,4,0.442,11,92667,-27.863,0.081,1,Classical,Other Classical,Classical Solo Instrumental,Tender
Quiet Life,Housebroken Man,0.84,0.0947,154.612,0.0911,0.0832,1.70E-05,4,0.562,0,226368,-5.621,0.632,1,Traditional,Country,General Country,Lively
Nelly,Over And Over - Album Version / Explicit,0.518,0.158,169.799,0.0805,0.00646,1.33E-06,4,0.644,7,253933,-10.02,0.466,1,Urban,Contemporary R&B/Soul,Urban Crossover,Sensual
Patent Pending,Brighter,0.867,0.0765,115.031,0.0338,0.0611,0,4,0.733,0,226723,-6.027,0.764,1,Alternative & Punk,Punk,Pop Punk,Upbeat
Greg Giraldo,Sports / China,0.873,0.818,84.657,0.956,0.693,0,4,0.559,1,366533,-6.377,0.476,1,Other,Comedy,Comedy,Other
Grandmaster Flash,White Lines,0.701,0.132,114.998,0.0376,0.0103,0.00775,4,0.814,7,465048,-7.525,0.788,1,Urban,Western Hip-Hop/Rap,Old School Hip-Hop/Rap,Fiery
PJ Harvey,Down By The Water,0.63,0.337,125.154,0.0403,0.00144,0.19,4,0.627,9,194533,-12.33,0.324,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Brooding
Deftones,When Girls Telephone Boys,0.982,0.331,81.75,0.31,1.36E-05,0.792,4,0.18,5,276400,-4.691,0.0656,1,Rock,Metal,Nu-Metal,Aggressive
Old Dominion,Wrong Turns,0.683,0.124,131.046,0.0277,0.0902,0,4,0.633,1,208480,-4.648,0.56,1,Traditional,Country,Contemporary Country,Empowering
Goodbye June,Man Of The Moment,0.901,0.131,155.953,0.14,0.0223,0.00121,4,0.385,1,192929,-4.137,0.304,1,Rock,Mainstream Rock,General Mainstream Rock,Defiant
Kool & The Gang,Jungle Boogie,0.813,0.34,106.943,0.0969,0.138,3.16E-05,4,0.79,5,184933,-10.553,0.663,1,Urban,Classic R&B/Soul,Funk,Energizing
Johannes Brahms,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",0.0218,0.104,172.879,0.0409,0.965,0.841,3,0.0818,0,374733,-28.778,0.0619,0,Classical,Other Classical,General Classical,Serious
The Dartmouth Aires,Medley: Killer Queen / Bohemian Rhapsody / Somebody To Love,0.653,0.944,108.36,0.36,0.7,0,1,0.438,9,204160,-7.2,0.317,1,Rock,Mainstream Rock,General Mainstream Rock,Brooding
Blind Lemon Jefferson,Match Box Blues,0.16,0.0808,82.769,0.0565,0.976,0.0126,4,0.483,10,185318,-19.05,0.531,1,Traditional,Acoustic Blues,Country Blues,Easygoing
Rick James,Give It To Me Baby,0.726,0.095,119.891,0.0495,0.0529,0.000407,4,0.775,11,247133,-6.731,0.936,1,Urban,Classic R&B/Soul,Funk,Energizing
Avicii,Feeling Good,0.59,0.112,100.101,0.0398,0.337,0,3,0.452,11,228939,-5.486,0.0985,0,Electronica,House,Progressive House,
Ellie Goulding,Goodness Gracious - The Chainsmokers Extended Remix,0.847,0.154,128.01,0.0398,0.0198,0.000653,4,0.577,1,259022,-2.503,0.224,0,Electronica,Electronica Mainstream,Pop Electronica,
Ernst Toch,"Symphony No. 7, Op. 95: I. Molto lento",0.0335,0.125,139.111,0.0417,0.951,0.654,4,0.215,2,464373,-27.184,0.0448,1,Classical,Modern Era,Modern Era Instrumental,Serious
Sugarcult,Memory,0.864,0.108,167.154,0.0352,2.04E-05,0,4,0.449,1,226080,-3.892,0.7,1,Alternative & Punk,Punk,Pop Punk,Defiant
Paul Cauthen,I'll Be the One,0.656,0.0953,133.012,0.0276,0.0787,0.000906,4,0.63,0,261731,-6.423,0.428,0,Traditional,Country,Alternative Country,Yearning
Diamond Platnum'z feat. Davido,Number One Remix,0.717,0.567,115.96,0.0398,0.211,0,4,0.756,7,204573,-4.584,0.893,1,Pop,African Pop,Other African Pop,Stirring
John Coltrane,You Are Too Beautiful,0.077,0.0892,53.534,0.0441,0.861,0.38,4,0.42,7,336547,-21.464,0.263,0,Jazz,Bebop & Modern Jazz,Post-Bop,
Yo La Tengo,I'll Be Around,0.328,0.114,104.26,0.0385,0.733,0.89,4,0.329,7,287107,-12.02,0.0746,1,Alternative & Punk,Indie Rock,General Indie Rock,Yearning
Title Fight,Head in the Ceiling Fan,0.444,0.132,120.864,0.0382,0.0744,0.157,4,0.461,9,239547,-7.338,0.0727,1,Alternative & Punk,Emo & Hardcore,Hardcore,Brooding
Alexander Agricola,"Missa, ""In myne zin"": Agnus Dei: Agnus I",0.169,0.115,78.952,0.0388,0.995,0.269,4,0.183,9,151853,-21.431,0.0643,0,Classical,Renaissance Era,Renaissance Vocal,Peaceful
Trace,Heavy Shoulders,0.33,0.0769,151.9,0.173,0.109,0,4,0.664,9,230621,-11.015,0.352,0,Rock,70's Rock,Classic Prog,
Jodeci,Lately,0.317,0.945,125.919,0.0569,0.666,1.27E-06,4,0.385,1,373627,-12.71,0.315,1,Urban,Contemporary R&B/Soul,Urban AC,Sophisticated
Zaz,Les passants,0.658,0.0685,153.773,0.116,0.355,0,4,0.742,0,213421,-6.289,0.609,0,Pop,European Pop,Chanson,Sensual
Yo Gotti,King Sh*t,0.741,0.104,156.008,0.219,0.0103,0.000148,4,0.878,11,211187,-3.908,0.643,1,Urban,Western Hip-Hop/Rap,Southern Rap,
Lena Horne,I want a little doggie,0.86,0.064,130.021,0.042,0.0276,0.113,4,0.907,2,206800,-5.693,0.966,1,Pop,Classic Pop Vocals,Classic Female Vocal Pop,Gritty
Antonio Giacca,Sensation - Radio Mix,0.917,0.0461,123.033,0.0572,0.14,0.53,4,0.71,6,197134,-4.652,0.407,1,Electronica,House,Progressive House,Energizing
Far Beyond,The Song Remains the Same,0.92,0.404,71.584,0.156,0.00011,9.13E-05,4,0.111,2,531867,-6.759,0.152,0,Rock,Metal,Heavy Metal,Defiant
Allan Pettersson,Symphony No. 7,0.0576,0.0841,88.956,0.0393,0.8,0.65,4,0.107,6,2675960,-25.224,0.0339,1,Classical,Other Classical,General Classical,
Dirk Maassen,Saltare (Somewhere at the Baltic Sea),0.0949,0.0859,68.612,0.0733,0.992,0.931,3,0.386,9,257110,-20.617,0.107,0,Classical,Classical Crossover,Classical Crossover Instrumental,Tender
John Coltrane,Blues To Elvin,0.228,0.0594,110.501,0.0348,0.641,0.0596,3,0.555,8,470667,-15.155,0.271,1,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
James Newton Howard,The Hanging Tree,0.085,0.201,94.26,0.0359,0.329,6.83E-05,4,0.255,9,218507,-17.969,0.105,0,Soundtrack,Original Film/TV Music,General Film Music,Romantic
Roy Hargrove,Ruby My Dear,0.195,0.106,133.918,0.0331,0.9,0.709,4,0.412,8,372493,-10.288,0.0764,1,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
Cecil Taylor,Steps - Digitally Remastered,0.664,0.157,127.992,0.0723,0.873,0.0719,1,0.367,1,620893,-12.831,0.516,0,Jazz,Bebop & Modern Jazz,Avant Garde,Fiery
Wolfgang Amadeus Mozart,"Piano Quintet in E-Flat Major, K. 452: I. Largo - Allegro moderato",0.0295,0.101,75.063,0.041,0.994,0.9,4,0.328,3,618013,-25.576,0.224,1,Classical,Other Classical,General Classical,Tender
Pat Metheny,The Sound of Silence,0.266,0.0849,109.662,0.0382,0.859,0.829,4,0.429,10,393267,-13.422,0.0398,0,Jazz,Contemporary Jazz & Fusion,Fusion,Peaceful
Dusty Springfield,Son Of A Preacher Man,0.498,0.13,181.701,0.0757,0.394,0,4,0.401,4,149160,-10.682,0.813,1,Rock,60's Rock,Early 60's Pop-Rock,Upbeat
Felix Mendelssohn,"Violin Concerto In D Minor, MVW O3: 3. Allegro",0.193,0.297,81.064,0.0481,0.92,0.363,4,0.502,2,247521,-19.935,0.407,0,Classical,Romantic Era,Romantic Era Instrumental,Tender
Beastie Boys,No Sleep Till Brooklyn,0.415,0.144,96.99,0.0555,0.135,0,4,0.756,8,246893,-14.429,0.662,1,Urban,Western Hip-Hop/Rap,Old School Hip-Hop/Rap,Defiant
Gustav Mahler,Das Lied von der Erde (Song of the Earth): II. Der Einsame im Herbst (The Lonely One in Autumn),0.0615,0.0661,88.619,0.0458,0.984,0.0562,4,0.192,2,574133,-22.77,0.0358,0,Classical,Romantic Era,Romantic Era Instrumental,Romantic
Kaija Saariaho,"L'Amour de loin: Premier acte. Deuxime tableau : Le Plerin. Le Plerin : ""Peut-tre bien qu'elle n'existe pas""",0.108,0.177,91.16,0.0439,0.886,0.00056,3,0.285,2,333907,-24.657,0.072,1,Classical,Other Classical,General Classical,
Ady Suleiman,Running Away - Winta James Mix,0.584,0.0589,149.976,0.0331,0.306,0.0325,4,0.669,5,210800,-5.988,0.949,0,Urban,Contemporary R&B/Soul,Contemporary R&B,Gritty
The Black Keys,Howlin' For You,0.735,0.112,132.627,0.0931,0.028,0.0783,4,0.705,11,191800,-6.646,0.436,1,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Aggressive
John Mayer,Wildfire,0.665,0.144,96.999,0.0331,0.15,0.00092,4,0.719,8,253493,-8.589,0.769,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Stirring
Jarekus Singleton,Crime Scene,0.707,0.379,97.468,0.0299,0.0999,0.000327,3,0.589,11,340947,-5.678,0.582,0,Traditional,Electric Blues,General Blues,Yearning
Foals,Mountain At My Gates,0.931,0.246,104.05,0.0469,0.0025,0.0783,4,0.495,2,244293,-5.336,0.609,0,Alternative & Punk,Indie Rock,Post-Punk Revival,Brooding
Yves Larock,Be - Radio Edit,0.957,0.316,124.939,0.0972,0.00381,0.000446,4,0.592,4,165594,-4.826,0.462,0,Electronica,House,Progressive House,Excited
Joseph-Nicolas-Pancrace Royer,"Pieces de clavecin, Book 1: I. L'Aimable: Gracieux",0.207,0.125,97.755,0.0316,0.782,0.803,3,0.278,6,374333,-22.953,0.386,0,Classical,Other Classical,General Classical,Serious
Frdric Chopin,"Mazurka in E Minor, Op. 41 No. 2",0.017,0.061,76.726,0.0812,0.995,0.893,1,0.442,4,215227,-24.902,0.0374,1,Classical,Other Classical,Classical Solo Instrumental,Tender
Redfoo,Where The Sun Goes (feat. Stevie Wonder),0.866,0.0662,119.959,0.117,0.229,0,4,0.771,11,239102,-4.2,0.838,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Excited
Look and Listen,Wake Up,0.896,0.103,145.519,0.0341,0.0263,0.00673,4,0.496,8,242747,-1.785,0.884,1,Rock,Mainstream Rock,General Mainstream Rock,
Lamb of God,512,0.97,0.0875,192.277,0.126,1.60E-05,0.0833,4,0.162,1,284840,-4.638,0.115,1,Rock,Metal,Thrash Metal,Aggressive
Stevie Wonder,Visions,0.214,0.104,130.59,0.039,0.953,0.000526,4,0.491,6,323222,-16.001,0.129,0,Urban,Classic R&B/Soul,Classic Soul,Melancholy
Handbook,Shame,0.562,0.295,186.143,0.0285,0.0188,0.951,4,0.471,9,123871,-7.889,0.964,0,Pop,Western Pop,Adult Alternative Pop,Cool
Ludwig van Beethoven,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": Allegro assai",0.0824,0.0989,174.455,0.0435,0.97,0.916,3,0.198,5,601587,-22.354,0.0386,0,Classical,Classical Era,Classical Era Instrumental,
Joep Beving,Midwayer,0.0703,0.0503,132.92,0.0432,0.991,0.856,4,0.333,0,345800,-24.901,0.0828,1,Classical,Classical Crossover,Classical Crossover Instrumental,Peaceful
Passenger,Shape Of Love (feat. Boy & Bear),0.732,0.172,105.537,0.0325,0.127,0,4,0.629,1,188453,-8.656,0.906,0,Other,Comedy,Comedy,Cool
Tony Bennett,I Wanna Be Around,0.425,0.159,82.069,0.0358,0.865,1.11E-06,4,0.383,0,180973,-7.034,0.334,1,Pop,Western Pop,Other Pop,Sophisticated
Modest Mouse,Dashboard,0.903,0.253,135.921,0.0374,0.0101,4.22E-05,4,0.647,11,247280,-5.012,0.96,0,Alternative & Punk,Indie Rock,General Indie Rock,Upbeat
Major Lazer,Cold Water - Boombox Cartel Remix,0.74,0.299,173.597,0.107,0.0123,0,4,0.397,11,227773,-7.05,0.243,0,Electronica,Electronica Fusion,Ethno-Lounge Electronica,Energizing
Elvis Costello & The Attractions,Pump It Up,0.785,0.101,138.977,0.0398,0.0123,0.00039,4,0.646,4,196680,-5.914,0.966,1,Alternative & Punk,New Wave Rock,New Wave Rock,Brooding
Wang Chung,To Live And Die In L.A.,0.489,0.241,106.999,0.032,0.203,0.211,4,0.765,5,293693,-12.852,0.747,0,Alternative & Punk,New Wave Pop,New Wave Pop,Upbeat
Sashamon,Necta (Butterfly),0.528,0.0613,144.118,0.0862,0.107,0.00158,4,0.887,7,305987,-7.59,0.743,1,Pop,Western Pop,World Pop Fusion,Sensual
Seeker,Throat,0.951,0.173,107.56,0.0654,6.65E-06,0.949,4,0.437,7,132347,-5.748,0.0321,1,Rock,70's Rock,Classic Prog,Brooding
Billy Currington,Good Directions,0.714,0.136,122.488,0.0331,0.376,0,4,0.72,5,216133,-2.402,0.463,1,Traditional,Country,Contemporary Country,Romantic
Foxy Brown,(Holy Matrimony) Letter To The Firm,0.54,0.215,90.629,0.231,0.121,1.11E-05,4,0.827,11,206760,-7.807,0.796,0,Urban,Western Hip-Hop/Rap,East Coast Rap,Cool
Don Diablo,What We Started,0.847,0.147,89.915,0.109,0.223,0.00019,4,0.36,11,203000,-3.931,0.477,1,Electronica,House,General House,Empowering
Feed Me,One Click Headshot - Original Mix,0.91,0.35,109.988,0.063,0.000364,0.00842,4,0.677,2,287004,-4.628,0.502,1,Electronica,House,General House,Energizing
Igor Stravinsky,"The Rake's Progress / Act 1/Scene 3: ""No word from Tom""",0.0643,0.127,130.383,0.0484,0.973,0.000247,4,0.29,0,495907,-21.388,0.0397,1,Classical,Modern Era,Modern Era Vocal,Serious
Artie Lange,Lawrence Taylor,0.974,0.941,88.638,0.926,0.791,0,4,0.541,6,273670,-7.996,0.139,1,Other,Comedy,Comedy,Other
The Offspring,"You're Gonna Go Far, Kid",0.918,0.206,126.083,0.0682,0.00466,0,4,0.55,9,177827,-3.159,0.555,0,Alternative & Punk,Punk,General Punk,Defiant
Jack,Febreze (feat. 2 Chainz),0.983,0.289,149.829,0.333,0.0184,0,4,0.68,2,214400,-3.51,0.292,1,Electronica,Dubstep,Dubstep,Aggressive
Veil Of Maya,Phoenix,0.991,0.286,149.979,0.216,0.000129,1.13E-05,1,0.518,11,199457,-2.73,0.109,1,Rock,Metal,Progressive Metal,Aggressive
Justin Bieber,Stuck In The Moment,0.69,0.131,89.991,0.0531,0.179,0,4,0.715,0,222960,-6.279,0.459,0,Pop,Western Pop,Teen Pop,Yearning
Sheryl Crow,If It Makes You Happy,0.751,0.107,190.941,0.0329,0.04,9.90E-05,4,0.385,7,319907,-5.051,0.307,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Upbeat
Bahamadia,Uknowhowwedu,0.596,0.276,185.733,0.388,0.641,2.16E-05,4,0.534,6,214867,-10.289,0.91,1,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,Sensual
Brad Paisley,Without a Fight,0.862,0.12,112.953,0.0337,0.00492,0,4,0.583,0,234587,-5.804,0.667,1,Traditional,Classic Country,Neo-Traditional Country,Upbeat
Franz Ferdinand,Call Me,0.917,0.97,149.401,0.0494,4.23E-05,4.69E-05,4,0.272,5,206600,-6.046,0.271,0,Alternative & Punk,Indie Rock,Post-Punk Revival,Brooding
Morphologue,Reflect,0.679,0.28,120.008,0.032,0.00106,0.913,4,0.62,9,174640,-7.735,0.346,1,Electronica,Dance & Club,Club Dance,Defiant
James Horner,Legends Of The Fall,0.0313,0.0984,110.028,0.0371,0.897,0.944,5,0.164,2,256733,-28.301,0.0356,1,Soundtrack,Original Film/TV Music,General Film Music,Peaceful
Jamiroquai,Virtual Insanity - Remastered,0.949,0.133,92.025,0.105,0.123,0,4,0.659,6,229360,-4.682,0.514,1,Electronica,"Downtempo, Lounge & Ambient",Acid Jazz,
Houndmouth,On the Road,0.59,0.0742,176.981,0.0559,0.165,2.77E-06,4,0.394,0,146093,-7.154,0.684,1,Traditional,Country,Americana,Yearning
Whissell,Pain of Love,0.647,0.13,90.024,0.0365,0.117,4.74E-06,4,0.639,0,211217,-5.981,0.482,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
twoloud,Perfection,0.929,0.601,127.937,0.0336,0.00107,0.488,4,0.562,4,194226,-2.899,0.272,0,Electronica,House,General House,Energizing
Gustav Mahler,"Rckert-Lieder: No. 3, Ich bin der Welt abhanden gekommen",0.0532,0.087,80.155,0.0425,0.976,0.0489,4,0.0924,5,422000,-26.04,0.036,1,Classical,Romantic Era,Romantic Era Instrumental,Peaceful
Elton John,Circle Of Life,0.539,0.112,160.544,0.0345,0.261,0.213,4,0.301,10,290680,-9.732,0.151,1,Pop,Western Pop,Singer-Songwriter,Empowering
Young Rising Sons,Habits (Stay High),0.634,0.113,109.956,0.0358,0.0537,0.000408,4,0.683,0,207093,-9.322,0.632,1,Alternative & Punk,Alternative,Alternative Pop,Yearning
Zedd,Beautiful Now - Marshmello Remix,0.928,0.0807,140.073,0.0299,0.0106,4.57E-05,4,0.66,11,196040,-3.127,0.677,0,Electronica,House,Progressive House,Sensual
Brian Regan,Tattoos,0.833,0.931,82.519,0.952,0.881,0,3,0.589,3,67547,-10.61,0.0388,0,Other,Comedy,Comedy,Other
Big Gigantic,Sky High,0.814,0.308,90.017,0.037,0.00658,0.00307,4,0.547,5,283613,-9.771,0.414,0,Electronica,Dubstep,Dubstep,Brooding
Illuminata,The Phantom Rickshaw,0.936,0.218,101.99,0.0743,0.00103,8.07E-06,4,0.503,10,216181,-4.512,0.276,0,Rock,Hard Rock,General Hard Rock,
Carl Friedrich Abel,"Keyboard Sonata No. 5 with accompanying Violin and Cello in G Major, Op. 2, WKO 115: I. Vivace",0.161,0.115,117.787,0.0419,0.748,1.01E-05,4,0.26,1,308213,-18.044,0.254,1,Classical,Classical Era,Classical Era Instrumental,Somber
Elmore James,Standing At The Crossroads,0.765,0.244,99.617,0.0331,0.315,0.000246,4,0.632,7,178907,-4.577,0.96,1,Traditional,Electric Blues,Slide Guitar Blues,Lively
Unknown Mortal Orchestra,Multi-Love,0.506,0.139,120.141,0.0403,0.571,0,4,0.784,3,250800,-5.243,0.535,0,Alternative & Punk,Indie Rock,Neo-Psychedelic,Sophisticated
Morton Feldman,Rothko Chapel 5,0.00198,0.104,69.344,0.0493,0.98,0.957,3,0.168,9,172867,-40.147,0.0269,0,Classical,Contemporary Era,Contemporary Era Instrumental,Peaceful
Above & Beyond,Peace Of Mind - Arty Remix,0.835,0.111,128.009,0.204,0.00132,0.00161,4,0.521,5,301916,-6.937,0.0707,1,Electronica,Trance,Trance,Excited
Michael Jackson,Ben - Single Version,0.236,0.0977,136.769,0.0282,0.883,0.000981,4,0.4,5,166240,-8.695,0.303,1,Urban,Contemporary R&B/Soul,Pop Soul,
Kenny Lattimore,I Love You More Than You'll Ever Know,0.473,0.0897,88.054,0.0662,0.00791,0.000894,3,0.287,5,390427,-9.194,0.0423,0,Urban,Contemporary R&B/Soul,Urban AC,Melancholy
Major Lazer,Believer,0.905,0.129,144.981,0.0515,0.0743,0.00168,4,0.596,8,223469,-3.438,0.681,0,Electronica,Dubstep,Dubstep,
Julian Calor,I Choose You,0.692,0.127,74.97,0.0357,0.0102,0.712,4,0.496,7,228206,-6.717,0.0377,0,Electronica,House,General House,Sensual
Pickin' On Series,Clocks,0.52,0.112,130.536,0.03,0.295,0.862,4,0.554,5,455973,-7.674,0.364,0,Traditional,Folk,Trad. Bluegrass,
Marit Larsen,"Morgan, I might",0.216,0.115,93.895,0.0268,0.897,2.71E-05,4,0.446,11,197193,-8.964,0.346,1,Pop,Western Pop,Adult Alternative Pop,Empowering
The Cardigans,Lovefool - Radio Edit,0.599,0.286,111.829,0.029,0.0443,0,4,0.644,9,193893,-7.936,0.949,1,Alternative & Punk,Indie Rock,General Indie Rock,Cool
Jessica Reedy,Put It On The Altar,0.689,0.185,91.805,0.155,0.268,0,4,0.641,1,246107,-5.938,0.815,0,Other,Religious,Contemporary Gospel,Cool
The Weeknd,Professional,0.624,0.0747,120.104,0.0588,0.19,0.000156,4,0.411,11,368720,-8.85,0.192,0,Urban,Contemporary R&B/Soul,Neo-Soul,Yearning
