artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
ABBA,If It Wasn't For The Nights,0.876,0.143,105.619,0.0393,0.331,0.000945,4.0,0.704,9,311000,-4.606,0.881,1,Pop,European Pop,Euro Pop,Excited
Stevie Wonder,Superstition - Single Version,0.735,0.0391,99.682,0.0806,0.0172,0.000733,4.0,0.642,8,244827,-8.866,0.872,1,Urban,Classic R&B/Soul,Classic Soul,nan
Kings of Leon,Wait for Me,0.624,0.122,116.723,0.0329,0.0263,0.00223,4.0,0.488,9,210133,-8.357,0.295,1,Alternative & Punk,Alternative,Alternative Rock,Yearning
Jah Shaka & Mad Professor,Satta Dub,0.367,0.216,131.07,0.0418,0.00676,0.828,4.0,0.67,11,278962,-15.957,0.32,1,Other,Reggae,Dub,Sensual
Carl Stamitz,Cello Concerto No. 1 in G Major: II. Romance: Andantino,0.0414,0.107,91.276,0.0476,0.986,0.873,3.0,0.141,10,323000,-28.163,0.0621,1,Classical,Other Classical,Classical Solo Instrumental,Peaceful
Franz Liszt,"Annes de Plegrinage / Prmiere Anne: Suisse, S. 160: II. Au lac de Wallenstadt (At Lake Wallenstadt)",0.00563,0.115,67.351,0.0374,0.993,0.882,4.0,0.327,8,171853,-36.248,0.0465,1,Classical,Romantic Era,Romantic Era Instrumental,Tender
Primal Scream,Movin' on Up,0.921,0.07,94.274,0.0361,0.102,0.00111,4.0,0.525,5,224587,-5.7,0.48,1,Alternative & Punk,Alternative,Alternative Dance,Upbeat
Alvaro,VEGAS,0.989,0.188,129.871,0.092,0.00448,0.512,4.0,0.545,9,181562,-3.532,0.199,1,Pop,Western Pop,Pop Vocal,Sensual
Agnes Obel,Familiar,0.419,0.108,137.412,0.0306,0.921,0.0202,4.0,0.564,4,235989,-12.254,0.23,1,Alternative & Punk,Indie Rock,Chamber Pop,Melancholy
Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B flat, K.281: 3. Rondeau (Allegro)",0.0782,0.14,170.292,0.0526,0.995,0.901,4.0,0.339,10,267308,-27.215,0.494,1,Classical,Other Classical,General Classical,Tender
Gino G,Back - Radio Mix,0.979,0.81,128.046,0.0831,0.0467,0.77,4.0,0.652,2,180000,-2.919,0.519,1,Electronica,House,Progressive House,Aggressive
Sleeping At Last,The Safety Dance,0.349,0.12,136.44,0.0365,0.706,0.000206,4.0,0.443,5,206797,-10.028,0.399,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Gritty
Mark Chesnutt,Goin' Through The Big D,0.841,0.0953,173.787,0.0358,0.147,0.000296,5.0,0.567,10,155493,-7.554,0.864,1,Traditional,Classic Country,Neo-Traditional Country,Rowdy
Stone Sour,Wicked Game,0.337,0.67,109.373,0.0284,0.644,8.79e-05,4.0,0.561,8,267253,-9.272,0.277,1,Rock,Metal,Nu-Metal,Melancholy
SEGA / Hideki Naganuma,What U Need,0.997,0.0954,138.009,0.0566,0.000251,0.881,4.0,0.559,11,167480,-4.452,0.974,1,Soundtrack,Game Music,Game Music,Aggressive
Robert Schumann,"Piano Quintet in E Flat Major, Op.44: IV. Finale. Allegro, ma non troppo",0.197,0.141,132.562,0.0377,0.986,0.807,4.0,0.408,3,408573,-18.376,0.373,1,Classical,Romantic Era,Romantic Era Instrumental,nan
Flosstradamus,Came Up,0.879,0.108,76.966,0.0729,0.00908,1.66e-06,4.0,0.613,6,214929,-4.649,0.508,1,Electronica,Electronica Mainstream,Pop Electronica,Cool
Emily Wolfe,Atta Blues,0.533,0.191,144.039,0.0292,0.00279,0.0158,4.0,0.44,9,208173,-5.318,0.451,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Defiant
Wax Tailor,Que Sera,0.73,0.159,165.843,0.107,0.263,0.421,4.0,0.581,9,164093,-5.038,0.467,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Yearning
Asrai,Sour Ground,0.865,0.226,137.997,0.0375,0.00258,0.000627,4.0,0.473,2,238987,-3.514,0.513,1,Rock,Metal,Heavy Metal,Empowering
Left Lane Cruiser,Lost My Mind,0.942,0.0938,122.188,0.156,0.00139,0.871,4.0,0.509,2,194853,-4.932,0.562,1,Rock,70's Rock,Blues Rock,Rowdy
Disclosure,Latch,0.732,0.0897,122.025,0.168,0.0151,0.000119,4.0,0.502,1,255632,-5.45,0.529,1,Electronica,House,Deep House,Energizing
Xavier Dunn,Scattered,0.526,0.0713,133.454,0.0321,0.765,0.00117,4.0,0.391,2,224062,-6.385,0.187,1,Pop,Japanese Pop,J-Pop,Empowering
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,0.853,0.196,136.282,0.0353,0.0348,0.127,4.0,0.725,2,222813,-7.842,0.897,1,Rock,Mainstream Rock,General Mainstream Rock,Upbeat
Joe Satriani,Surfing with the Alien,0.936,0.407,167.333,0.0849,0.000221,0.839,4.0,0.392,5,266387,-6.532,0.552,1,Rock,Mainstream Rock,Instrumental Rock,Aggressive
ABBA,Dancing Queen,0.87,0.792,100.804,0.0428,0.358,0.000939,4.0,0.543,9,230400,-6.514,0.746,1,Pop,European Pop,Euro Pop,Excited
Antonio Giacca,Alright 2015,0.836,0.0641,124.021,0.0695,0.00989,0.114,4.0,0.781,2,333992,-5.616,0.554,1,Electronica,House,Progressive House,Energizing
Style Project Feat. Edmundo,Roja De Algo,0.735,0.0832,89.955,0.0525,0.19,0.915,4.0,0.578,7,208867,-10.382,0.107,1,Electronica,Electronica Mainstream,Pop Electronica,Sensual
Lea Rue,"Sleep, For The Weak! - Lost Frequencies Remix",0.501,0.0987,120.992,0.0413,0.249,0.0799,4.0,0.781,7,200331,-8.616,0.646,1,Pop,Western Pop,Pop Vocal,Sensual
Machine Head,Be Still And Know,0.986,0.36,112.482,0.138,4.48e-05,0.00101,3.0,0.332,9,343787,-3.048,0.233,1,Rock,Metal,Thrash Metal,Defiant
Avicii,Wake Me Up,0.806,0.115,124.118,0.0538,0.00389,0.000674,4.0,0.516,2,249693,-5.133,0.584,1,Electronica,House,Progressive House,Empowering
Wolfgang Amadeus Mozart,"Cos fan tutte, K. 588: Act 2: Rondo ""Per Piet, Ben Mio, Perdona""",0.0216,0.123,61.51,0.0646,0.985,1.38e-06,4.0,0.201,4,459067,-24.703,0.0416,1,Classical,Other Classical,General Classical,Tender
Frdric Chopin,"Nocturne No.1 in B flat minor, Op.9 No.1",0.0179,0.0831,61.757,0.0387,0.982,0.906,4.0,0.342,1,334053,-24.846,0.038,1,Classical,Other Classical,Classical Solo Instrumental,Tender
Sharon Van Etten,Every Time the Sun Comes Up,0.523,0.238,99.942,0.0373,0.433,1.23e-05,4.0,0.662,1,262520,-8.753,0.283,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Empowering
Busy Signal,Watch Me Now,0.922,0.111,115.012,0.119,0.0342,0.0122,4.0,0.846,6,220174,-8.544,0.827,1,Other,Reggae,Dancehall,nan
Melosense,Beautiful Days feat. Stratos Messinis - Ryo Nakamura Remix,0.748,0.147,126.019,0.0551,0.121,0.872,4.0,0.648,2,434762,-8.738,0.323,1,Urban,Latin Hip-Hop/Rap,Latin Hip-Hop/Rap,Cool
One Way,Cutie Pie,0.535,0.0419,102.495,0.056,0.114,8.45e-06,4.0,0.878,2,328893,-10.128,0.958,1,Urban,Classic R&B/Soul,Funk,Energizing
Eric Church,Give Me Back My Hometown,0.677,0.0825,103.96,0.0295,0.506,0.0592,4.0,0.619,1,252493,-7.789,0.493,1,Traditional,Country,Contemporary Country,Empowering
Pryda,Aftermath - Eric's Edit,0.953,0.289,125.978,0.0594,0.0139,0.75,4.0,0.661,6,540960,-5.175,0.538,1,Electronica,House,General House,Energizing
Flume,Holdin On,0.439,0.141,90.062,0.0615,0.182,1.76e-06,4.0,0.674,8,153640,-4.832,0.242,1,Electronica,House,U.K. Garage,Sensual
Elvis Costello & The Attractions,"Radio, Radio",0.825,0.286,146.708,0.0764,0.16,6.68e-06,4.0,0.589,4,186147,-6.369,0.912,1,Alternative & Punk,New Wave Rock,New Wave Rock,Excited
The Crazy Mad Professor,Sailors Dub,0.485,0.0661,144.405,0.0636,0.00867,0.903,4.0,0.718,2,180760,-7.866,0.729,1,Other,Reggae,Other Reggae,Defiant
Villagers,Nothing Arrived,0.754,0.114,119.958,0.0349,0.128,0.001,4.0,0.558,7,226093,-5.8,0.336,1,Alternative & Punk,Alternative Folk,Alternative Folk,Empowering
Julien Baker,Something,0.21,0.161,145.385,0.0335,0.807,5.97e-05,3.0,0.347,9,232551,-7.29,0.109,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Empowering
M.I.A.,Freedun,0.947,0.0701,88.976,0.096,0.128,3.02e-05,4.0,0.664,1,282373,-3.86,0.826,1,Electronica,Electronica Fusion,Ethno-Lounge Electronica,Rowdy
The English Beat,Mirror In the Bathroom,0.706,0.0353,171.212,0.0732,0.0793,0.0437,4.0,0.631,7,190333,-7.375,0.933,1,Alternative & Punk,Ska Revival,Two-Tone Ska Revival,Energizing
Jonathan Butler,Sarah Sarah,0.429,0.142,179.895,0.0512,0.18,1.3e-06,4.0,0.637,5,302200,-10.225,0.704,1,Jazz,Smooth Jazz,Smooth Jazz Instrumental,Sensual
Giant Squid,Minoans,0.668,0.0835,116.221,0.0409,0.278,0.0973,4.0,0.252,11,507213,-6.125,0.0675,1,Rock,Metal,Doom Metal,Brooding
Snarky Puppy,I Asked - Live,0.372,0.683,120.441,0.0917,0.475,0.0146,4.0,0.607,7,414364,-14.58,0.269,1,Jazz,Contemporary Jazz & Fusion,Fusion,Fiery
Italian Restaurant Music of Italy,Ciribiribin,0.363,0.0901,177.1,0.0472,0.865,0.383,3.0,0.479,5,141080,-10.737,0.601,1,Other,Data & Other,Data & Other,Peaceful
M83,"Do It, Try It - TEPR Remix",0.53,0.149,124.998,0.116,0.0205,0.000149,4.0,0.741,8,358568,-7.766,0.275,1,Alternative & Punk,Indie Rock,Dream Pop,Cool
Say Lou Lou,Julian,0.515,0.105,125.94,0.0366,0.096,0.327,4.0,0.569,9,225036,-9.217,0.507,1,Pop,Western Pop,Dance Pop,Yearning
The Psychedelic Furs,Pretty in Pink,0.885,0.296,135.619,0.0775,0.117,0.0104,4.0,0.376,2,239960,-7.034,0.694,1,Alternative & Punk,New Wave Rock,New Wave Rock,Yearning
Carried Away,Glass,0.919,0.0405,92.647,0.0674,0.000677,6.76e-05,4.0,0.397,6,199979,-4.376,0.597,1,Pop,Western Pop,Pop Vocal,nan
Robin S,Show Me Love,0.833,0.0769,120.258,0.153,0.014,2.06e-05,4.0,0.811,5,252107,-4.259,0.582,1,Electronica,House,General House,Energizing
Tennyson,Beautiful World,0.528,0.342,155.995,0.0324,0.355,0.419,4.0,0.637,1,265704,-9.411,0.318,1,Electronica,House,U.K. Garage,Sensual
Beach Slang,Punks In A Disco Bar,0.706,0.0578,144.768,0.0388,9.12e-05,0.107,4.0,0.379,4,160973,-2.533,0.584,1,Alternative & Punk,Indie Rock,General Indie Rock,Urgent
Kelly Joe Phelps,Lead Me On,0.307,0.101,176.666,0.031,0.834,0.000239,4.0,0.345,9,287947,-13.97,0.489,1,Traditional,Acoustic Blues,General Acoustic Blues,Easygoing
Alaskan,Incarcerated,0.772,0.303,131.775,0.05,0.000275,0.156,4.0,0.31,5,382269,-5.638,0.0753,1,Urban,Western Hip-Hop/Rap,East Coast Rap,Cool
Cathedrals,Howling,0.471,0.537,125.079,0.0363,0.316,0.0581,4.0,0.642,8,286308,-8.49,0.124,1,Alternative & Punk,Indie Rock,Post-Punk Revival,Somber
Alexander von Zemlinsky,"Lyrische Symphonie, Op.18: 1. Langsam",0.198,0.0993,93.424,0.04,0.939,0.692,3.0,0.164,2,637467,-19.206,0.0491,1,Classical,Modern Era,Modern Era Instrumental,nan
Cruel Hand,Dead Eyes Watching,0.959,0.275,178.074,0.158,4.44e-06,0.00178,4.0,0.221,2,177907,-5.339,0.332,1,Alternative & Punk,Punk,Hardcore Punk,Aggressive
Gillian Hills,Zou Bisou Bisou,0.478,0.0632,131.061,0.0395,0.902,0.00548,4.0,0.765,8,135653,-9.214,0.847,1,Pop,European Pop,French Pop,Urgent
Meredith Monk,Earth Seen from Above,0.00592,0.127,83.137,0.0384,0.987,0.101,3.0,0.085,8,433533,-35.162,0.0338,1,Classical,Other Classical,General Classical,Somber
Arcade Fire,Rebellion (Lies),0.941,0.288,127.178,0.0349,0.0068,0.607,4.0,0.401,8,310893,-5.652,0.738,1,Alternative & Punk,Indie Rock,General Indie Rock,Upbeat
George Frideric Handel,"Serse: Aria ""Ombra mai f"" (Atto I, scena 1)",0.095,0.109,107.44,0.0468,0.935,0.277,4.0,0.193,4,183333,-23.482,0.0432,1,Classical,Contemporary Era,Contemporary Era Instrumental,Romantic
Roland Dyens,Lettre encore,0.0285,0.108,94.789,0.0477,0.983,0.922,4.0,0.342,5,99840,-26.567,0.113,1,Classical,Other Classical,Classical Solo Instrumental,Melancholy
Pezzner,All Night Dancing Party - Justin Martin Mix,0.815,0.0588,117.021,0.0685,0.00649,0.87,4.0,0.733,9,423883,-8.128,0.746,1,Electronica,House,Deep House,Energizing
Rage Against The Machine,Kick out the Jams,0.937,0.799,116.42,0.0623,0.000422,2.35e-05,4.0,0.44,2,190693,-2.418,0.524,1,Rock,Metal,Rap Metal,Defiant
Jesse Rose,Chocolate - Milk Version,0.562,0.0579,114.014,0.131,0.0195,0.204,4.0,0.87,11,200937,-7.701,0.51,1,Electronica,House,Tech House,Aggressive
Tennyson,XYZ,0.472,0.0952,150.06,0.0478,0.022,0.489,4.0,0.646,7,189200,-9.343,0.54,1,Electronica,House,U.K. Garage,Sensual
Jos Gonzlez,Stay Alive,0.301,0.0885,129.997,0.0365,0.702,0.145,4.0,0.716,6,266907,-12.081,0.332,1,Soundtrack,Stage Musicals,Stage Musicals,nan
STRFKR,Sazed - Pillar Point Remix,0.875,0.0992,89.989,0.0372,0.00117,0.171,4.0,0.49,2,184595,-7.991,0.378,1,Alternative & Punk,Indie Rock,Indie Pop,Urgent
Moondragon,Afterburner,0.853,0.637,133.001,0.0311,0.000708,0.94,4.0,0.521,2,240039,-5.329,0.592,1,Electronica,Electronica Mainstream,Pop Electronica,nan
Audiofly,6 Degrees (feat. Fiora) - Tale Of Us Remix,0.472,0.103,120.005,0.077,0.128,0.381,4.0,0.801,4,473551,-9.948,0.462,1,Electronica,House,Deep House,Energizing
Streets of Laredo,99.90%,0.891,0.0976,170.988,0.0532,0.0688,0.000172,4.0,0.374,10,169933,-4.295,0.722,1,Alternative & Punk,Alternative Folk,Alternative Folk,Yearning
"Crosby, Stills & Nash",Southern Cross - Remastered,0.446,0.153,81.558,0.0312,0.476,3.04e-06,4.0,0.669,2,281000,-11.125,0.592,1,Rock,Folk Rock,Classic Folk Rock,nan
Bill Evans,Gary's Theme - Remastered,0.0802,0.135,122.041,0.04,0.905,0.857,3.0,0.42,7,257693,-21.795,0.0513,1,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
Blackberry Smoke,Living In The Song,0.905,0.106,115.972,0.0301,0.00261,0.0207,4.0,0.564,9,204160,-3.203,0.722,1,Rock,70's Rock,Southern Rock,Empowering
The Bad Plus,Second Part: The Sacrifice: Sacrificial Dance,0.417,0.0918,126.945,0.0613,0.526,0.839,4.0,0.605,2,321760,-10.593,0.333,1,Jazz,Contemporary Jazz & Fusion,Contemporary Jazz,Aggressive
Hugh Le Caine,Dripsody,0.356,0.111,164.059,0.559,0.599,2.29e-06,5.0,0.634,5,87926,-7.245,0.631,1,Classical,Contemporary Era,Contemporary Avant-Garde Classical,Aggressive
NGHTMRE,STREET,0.968,0.162,149.999,0.0582,0.00711,0.77,4.0,0.444,1,160000,-4.112,0.214,1,Electronica,Dubstep,Dubstep,nan
Inactive Messiah,Lord of Avaris,0.964,0.0938,169.953,0.0635,0.000308,0.0134,4.0,0.399,8,280875,-6.712,0.253,1,Classical,Other Classical,General Classical,Stirring
Faces,Ooh La La,0.494,0.0894,147.814,0.0301,0.428,0.000171,4.0,0.603,2,214960,-10.27,0.723,1,Rock,Mainstream Rock,General Mainstream Rock,Empowering
Giovanni Pierluigi da Palestrina,"Song of Songs: No. 16 Surge, amica mea, speciosa mea",0.0981,0.113,125.143,0.0449,0.992,0.00025,3.0,0.204,10,152680,-28.685,0.124,1,Classical,Other Classical,Classical Choral,Peaceful
Gang Starr,Full Clip,0.74,0.286,95.224,0.271,0.0253,2.77e-06,4.0,0.877,1,216596,-5.885,0.745,1,Urban,Western Hip-Hop/Rap,Old School Hip-Hop/Rap,Cool
Black Mountain,Wucan,0.617,0.0846,102.334,0.0249,0.00862,0.646,4.0,0.527,1,362960,-9.752,0.451,1,Alternative & Punk,Indie Rock,Neo-Psychedelic,Sensual
The Jackson 5,Who's Loving You,0.35,0.138,82.136,0.0315,0.75,0.000105,3.0,0.369,7,240240,-9.425,0.406,1,Urban,Classic R&B/Soul,Classic Motown,nan
Antonn Dvok,"Cello Concerto in B Minor, Op. 104, B. 191: III. Allegro moderato",0.0776,0.0884,80.212,0.0434,0.96,0.777,3.0,0.147,11,761693,-22.375,0.0706,1,Classical,Other Classical,Classical Solo Instrumental,Serious
Robbie Rivera,Come Back To Me,0.901,0.0398,124.03,0.084,0.000138,0.0258,4.0,0.632,2,178259,-5.052,0.597,1,Electronica,Techno,Breakbeat,Energizing
Wooden Shjips,Back to Land,0.725,0.157,141.083,0.0279,0.000179,0.69,4.0,0.414,9,317960,-8.713,0.316,1,Alternative & Punk,Indie Rock,Neo-Psychedelic,Brooding
The Cars,You Might Think,0.774,0.0348,133.924,0.0333,0.141,0.0136,4.0,0.71,2,185026,-9.335,0.966,1,Alternative & Punk,New Wave Pop,New Wave Pop,Rowdy
Harry Nilsson,Without You,0.212,0.0578,65.311,0.0287,0.556,5.52e-06,4.0,0.441,4,202027,-13.657,0.116,1,Pop,Western Pop,Singer-Songwriter,Sentimental
Pep & Rash,Enigma,0.934,0.112,125.998,0.0328,0.00618,0.412,4.0,0.593,2,156399,-3.237,0.43,1,Pop,Japanese Pop,J-Pop,nan
Mr. Oizo,All Wet (feat. Siriusmo),0.909,0.101,120.823,0.0679,0.028,0.524,4.0,0.811,2,191943,-5.988,0.0594,1,Electronica,House,General House,Aggressive
Nine Inch Nails,Head Like A Hole,0.803,0.571,115.386,0.0459,0.0091,0.00182,4.0,0.668,9,299640,-11.282,0.425,1,Alternative & Punk,Industrial,Industrial,Aggressive
KOLAJ,INTO YOU,0.869,0.11,107.032,0.0387,0.0245,6.71e-05,4.0,0.61,5,225421,-3.964,0.441,1,Rock,70's Rock,Classic Hard Rock,Rowdy
Signs of the Swarm,Senseless Order,0.866,0.569,117.539,0.101,8.53e-05,0.976,4.0,0.17,4,319582,-7.304,0.11,1,Rock,Metal,Heavy Metal,Aggressive
Csar Franck,"Sonata for Violin & Piano in A Major, FWV 8: I. Allegro moderato",0.0472,0.0644,62.056,0.0466,0.987,0.24,4.0,0.146,9,373333,-27.847,0.0355,1,Classical,Other Classical,General Classical,Sentimental
Bonfire City,Too Much Heaven - Chill Out Version,0.333,0.104,78.981,0.0261,0.421,0.392,4.0,0.532,4,242512,-11.322,0.151,1,Pop,Western Pop,Pop Vocal,Empowering
Sam Gellaitry,LONG DISTANCE,0.764,0.408,75.52,0.376,0.779,0.000188,4.0,0.633,3,219474,-4.594,0.387,1,Electronica,House,U.K. Garage,Cool
Whitehorse,My Babe,0.786,0.314,172.053,0.108,0.134,4.23e-06,4.0,0.612,4,138320,-4.472,0.926,1,Rock,Metal,Doom Metal,Rowdy
Donovan,Season Of The Witch,0.513,0.0612,99.735,0.0288,0.159,0.00957,4.0,0.516,2,293933,-10.762,0.696,1,Traditional,Folk,Contemporary U.S. Folk,Rowdy
The Temper Trap,Sweet Disposition,0.821,0.124,129.139,0.0439,0.0701,0.171,4.0,0.531,2,230800,-6.812,0.334,1,Alternative & Punk,Indie Rock,Post-Punk Revival,Brooding
INXS,Not Enough Time,0.727,0.45,96.006,0.0414,0.0447,0.0104,4.0,0.668,2,250653,-5.679,0.297,1,Alternative & Punk,New Wave Pop,New Wave Pop,Yearning
Margo Price,Tennessee Song,0.649,0.0757,77.004,0.0252,0.107,3.35e-06,4.0,0.658,7,280320,-6.47,0.694,1,Traditional,Country,Alternative Country,nan
Sturgill Simpson,All Around You,0.562,0.136,185.725,0.0298,0.123,0.173,3.0,0.312,9,215693,-6.495,0.515,1,Traditional,Country,Alternative Country,Empowering
Drakulas,OWOWOWOWOWOWOW,0.977,0.0582,116.08,0.0745,0.00029,0.0823,4.0,0.647,7,123595,-7.286,0.646,1,Alternative & Punk,Punk,General Punk,Defiant
Jeremih,Don't Tell 'Em,0.538,0.137,98.031,0.0699,0.527,1.14e-06,4.0,0.859,2,268453,-5.207,0.344,1,Urban,Contemporary R&B/Soul,Urban Crossover,Defiant
Average White Band,School Boy Crush,0.588,0.0852,171.645,0.0555,0.0928,0.0141,4.0,0.581,2,300837,-7.469,0.822,1,Urban,Classic R&B/Soul,Funk,Cool
VRIT,Underdressed,0.539,0.126,136.128,0.0317,0.322,1.42e-06,4.0,0.549,10,234202,-5.38,0.245,1,Pop,Western Pop,Pop Vocal,Brooding
Billon,Slave To The Vibe - Radio Edit,0.963,0.485,124.017,0.0692,0.0838,0.000354,4.0,0.639,1,168846,-3.897,0.653,1,Electronica,House,Deep House,Energizing
Auras,Spiral,0.915,0.127,134.941,0.148,1.84e-05,0.0254,4.0,0.47,1,257091,-5.758,0.341,1,Rock,Metal,Heavy Metal,Defiant
Landon Pigg,Falling in Love at a Coffee Shop,0.561,0.179,83.457,0.0274,0.2,4.56e-05,3.0,0.489,4,244987,-7.933,0.25,1,Pop,Western Pop,Adult Alternative Pop,Brooding
Pryda,Agag,0.741,0.106,126.003,0.0457,0.0156,0.853,3.0,0.654,5,351027,-6.79,0.792,1,Electronica,House,General House,nan
Georg Muffat,"Concerto grosso No. 8 in F Major, ""Coronatio Augusta"": Sonata. Grave",0.122,0.437,171.029,0.041,0.191,0.0616,5.0,0.0814,4,144667,-18.475,0.0693,1,Classical,Other Classical,General Classical,Tender
Joyce Manor,Falling in Love Again,0.936,0.14,177.422,0.0797,0.00175,4.81e-06,4.0,0.335,2,148120,-2.056,0.481,1,Alternative & Punk,Emo & Hardcore,Emo,Defiant
Cage The Elephant,Cigarette Daydreams - Live From Guitar Center,0.664,0.238,117.088,0.0275,0.00572,0.00422,4.0,0.535,2,207107,-6.733,0.301,1,Alternative & Punk,Indie Rock,General Indie Rock,Brooding
Black Sabbath,TV Crimes - Remastered Version,0.954,0.224,106.29,0.0514,0.05,0.153,4.0,0.476,4,242493,-5.648,0.428,1,Rock,Metal,Classic British Metal,Defiant
Bob Marley & The Wailers,Kaya,0.529,0.0955,97.63,0.066,0.0068,1.72e-05,4.0,0.815,11,195880,-11.37,0.878,1,Other,Reggae,Roots Reggae,Cool
Daughtry,Home,0.849,0.195,143.904,0.0344,0.0021,1.61e-06,4.0,0.45,6,255652,-3.881,0.343,1,Alternative & Punk,Alternative,Alternative Rock,Empowering
Motrhead,(We Are) The Roadcrew,0.97,0.0748,132.47,0.076,0.00104,0.000914,4.0,0.29,1,189467,-5.557,0.136,1,Rock,Metal,Speed Metal,Excited
The Groundhogs,Garden - 2003 Remastered Version,0.556,0.197,110.622,0.0312,0.0504,0.0175,4.0,0.417,7,324493,-11.311,0.462,1,Rock,60's Rock,British Blues Rock,Brooding
What So Not,Buried (feat. Rome Fortune),0.826,0.112,125.008,0.0581,0.0848,4.91e-05,4.0,0.595,5,205593,-5.615,0.321,1,Electronica,Dubstep,Dubstep,Urgent
Ludwig van Beethoven,"Piano Trio No.7 in B flat, Op.97 ""Archduke"": 3. Andante cantabile, ma per con moto - Poco pi adagio",0.0321,0.0766,73.281,0.0416,0.983,0.679,4.0,0.221,2,808627,-24.566,0.0746,1,Classical,Classical Era,Classical Era Instrumental,Tender
Billy Kenny,I Eat Beats - Ardalan Remix,0.501,0.0566,123.013,0.0877,0.00526,0.836,4.0,0.886,11,383415,-8.108,0.47,1,Electronica,House,Deep House,Energizing
Skyy,Call Me,0.636,0.0753,121.213,0.0756,0.00297,0.0141,4.0,0.794,2,382333,-8.698,0.859,1,Urban,Classic R&B/Soul,Funk,Excited
Gareth Emery,Sansa,0.964,0.269,128.01,0.0495,0.0104,0.775,4.0,0.517,11,511143,-5.402,0.0641,1,Electronica,Trance,Trance,Excited
Blacks,Top Boy (feat. Pmoney),0.81,0.329,160.723,0.401,0.626,3.92e-06,4.0,0.632,6,200752,-6.794,0.511,1,Other,Reggae,Other Reggae,Defiant
Alicia Keys,Girl On Fire - Inferno Version,0.808,0.147,92.586,0.305,0.0876,0.00402,4.0,0.554,9,270720,-5.943,0.327,1,Urban,Contemporary R&B/Soul,Urban Crossover,Sophisticated
Luxury Lounge Caf,Italian Moments (Mood Music),0.306,0.107,89.998,0.0415,0.196,0.892,4.0,0.629,5,268021,-17.813,0.615,1,Alternative & Punk,Alternative,Alternative Rock,Sensual
Johnny Cash,Ring of Fire,0.517,0.431,104.563,0.0269,0.267,0.000158,4.0,0.661,7,155707,-8.004,0.671,1,Traditional,Classic Country,Outlaw Country,Excited
The Civil Wars,Poison & Wine,0.186,0.104,153.848,0.0288,0.76,7.3e-05,4.0,0.285,1,219467,-12.729,0.226,1,Traditional,Country,Alternative Country,Melancholy
O.T. Genasis,Push It,0.621,0.108,128.053,0.237,0.143,3.22e-06,4.0,0.971,11,172609,-5.447,0.446,1,Urban,Western Hip-Hop/Rap,Southern Rap,Cool
The Weeknd,Starboy,0.603,0.151,185.989,0.282,0.134,6.19e-06,4.0,0.675,7,230467,-7.042,0.499,1,Urban,Contemporary R&B/Soul,Neo-Soul,nan
Tony Bennett,Nature Boy,0.266,0.0907,138.745,0.0291,0.953,0.00868,4.0,0.288,1,248427,-11.165,0.25,1,Pop,Classic Pop Vocals,Classic Male Vocal Pop,Romantic
Jimmy Eat World,Sure and Certain,0.916,0.197,98.986,0.037,0.000164,0.129,4.0,0.505,7,215707,-5.882,0.281,1,Alternative & Punk,Emo & Hardcore,Emo,nan
The Weeknd,Starboy,0.599,0.143,185.999,0.282,0.145,2.17e-06,4.0,0.679,7,230467,-7.081,0.505,1,Urban,Contemporary R&B/Soul,Neo-Soul,nan
Red Fang,Living in Lye,0.957,0.114,92.688,0.0698,0.000123,0.433,4.0,0.392,7,379300,-7.226,0.247,1,Rock,Hard Rock,Stoner Rock,Aggressive
